season,season_type,week,scope,threshold,player_name,player_gsis_id,player_display_name,player_short_name,player_esb_id,player_position_group,player_position,player_jersey_number,player_current_team_id,player_season,player_gsis_it_id,player_smart_id,player_first_name,player_last_name,player_football_name,player_ngs_position,player_ngs_position_group,player_uniform_number,player_status,player_headshot,position,team_id,avg_cushion,avg_separation,avg_intended_air_yards,percent_share_of_intended_air_yards,receptions,targets,catch_percentage,yards,rec_touchdowns,avg_yac,avg_expected_yac,avg_yac_above_expectation,player_season_type,player_week,player_suffix
2020,POST,18,week,5,Mark Andrews,00-0034753,Mark Andrews,M.Andrews,AND701433,TE,TE,89,0325,2020,46155,3200414e-4470-1433-75dd-307507e53173,Mark,Andrews,Mark,SLOT_WR,WR,89,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/rx3nyhawhvj9lddniknj,TE,0325,6.958,2.689661733960854,8.463333333333335,23.038882083390046,4,6,66.66666666666666,41,0,3.5300000000000002,3.380057787066761,0.14994221293323928,POST,18,
2020,POST,18,week,5,Marquise Brown,00-0035662,Marquise Brown,M.Brown,BRO413218,WR,WR,15,0325,2020,47808,32004252-4f41-3218-bf76-54f4042e0396,Marquise,Brown,Marquise,WR,WR,15,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/zsfjardpwq8fw0jr2cnf,WR,0325,7.67625,3.6821239868345623,13.568888888888889,55.405834581008115,7,9,77.77777777777779,109,0,5.444285714285714,2.3158155157376004,3.1284701985481136,POST,18,
2020,POST,18,week,5,Cole Beasley,00-0029000,Cole Beasley,C.Beasley,BEA434808,WR,WR,11,0610,2020,38947,32004245-4143-4808-b9d8-45a5d1a5ad73,Cole,Beasley,Cole,SLOT_WR,WR,11,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ydpdhw4uw8rc2bobc6b7,WR,0610,4.968,4.221867941592989,5.458571428571429,10.490048043925873,7,7,100.0,57,0,2.684285714285714,4.1279982439675695,-1.4437125296818554,POST,18,
2020,POST,18,week,5,Stefon Diggs,00-0031588,Stefon Diggs,S.Diggs,DIG218895,WR,WR,14,0610,2020,42489,32004449-4721-8895-fc23-d2bf4c921bd4,Stefon,Diggs,Stefon,WR,WR,14,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/vcjoh0xhf8ip8digkkai,WR,0610,8.414285714285715,3.2745826709782495,16.375555555555554,40.46122168840081,6,9,66.66666666666666,128,1,3.738333333333332,3.003656960728783,0.7346763726045489,POST,18,
2020,POST,18,week,5,Allen Robinson,00-0031428,Allen Robinson,A.Robinson,ROB365982,WR,WR,12,0810,2020,41290,3200524f-4236-5982-45ce-8ca18ca03af8,Allen,Robinson,Allen,WR,WR,12,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/pph9jgnrnnlilxz8xhd9,WR,0810,5.9,2.3519801505078024,7.17,18.87764697032384,6,7,85.71428571428571,55,0,2.6400000000000006,3.6268128603358796,-0.986812860335879,POST,18,
2020,POST,18,week,5,Jarvis Landry,00-0031382,Jarvis Landry,J.Landry,LAN163029,WR,WR,80,1050,2020,41292,32004c41-4e16-3029-78da-4985470f8aab,Jarvis,Landry,Jarvis,SLOT_WR,WR,80,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/munogq6pr4gicsicbyhh,WR,1050,7.063750000000001,3.491108429060726,4.4975000000000005,15.433449148543735,5,8,62.5,92,1,14.138,7.588349060699329,6.549650939300671,POST,18,
2020,POST,18,week,5,Austin Hooper,00-0032392,Austin Hooper,A.Hooper,HOO570770,TE,TE,81,1050,2020,43370,3200484f-4f57-0770-bd7c-1cf59d6025ab,Austin,Hooper,Austin,TE,TE,81,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/yeobojameg9dram1qiqo,TE,1050,5.023750000000001,2.28886996718718,9.249999999999998,43.64517651095955,7,11,63.63636363636363,46,1,0.6771428571428559,0.9724171749405579,-0.29527431779770197,POST,18,
2020,POST,18,week,5,Rashard Higgins,00-0032977,Rashard Higgins,R.Higgins,HIG322107,WR,WR,82,1050,2020,43461,32004849-4732-2107-8b68-79212110bd89,Rashard,Higgins,Rashard,WR,WR,82,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ya6ohfbuk96lfgarxbds,WR,1050,4.598571428571428,1.9201760241405614,12.391428571428571,37.20670870329859,2,7,28.57142857142857,28,0,3.4000000000000004,2.968835603753135,0.4311643962468654,POST,18,
2020,POST,18,week,5,A.J. Brown,00-0035676,A.J. Brown,A.Brown,BRO413223,WR,WR,11,2100,2020,47834,32004252-4f41-3223-e4c5-1e30dffa87f8,Arthur,Brown,A.J.,WR,WR,11,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ucz9frks91kdccmgkkct,WR,2100,2.5669999999999997,1.8536949100154203,11.918,64.93053663851812,6,10,60.0,83,1,3.925000000000001,1.836834359340249,2.088165640659752,POST,18,
2020,POST,18,week,5,T.Y. Hilton,00-0029608,T.Y. Hilton,T.Hilton,HIL775449,WR,WR,13,2200,2020,38622,32004849-4c77-5449-32f3-1710cf2948b2,Eugene,Hilton,T.Y.,WR,WR,13,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/kbickbqrcbj2gos5ourc,WR,2200,6.319999999999999,2.5843786639269015,16.003999999999998,23.426430118859415,2,5,40.0,32,0,5.190000000000001,4.1073289450368975,1.0826710549631038,POST,18,
2020,POST,18,week,5,Jack Doyle,00-0030181,Jack Doyle,J.Doyle,DOY403968,TE,TE,84,2200,2020,40641,3200444f-5940-3968-7855-934761d8ebfe,John,Doyle,Jack,TE,TE,84,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/obbagomjnsgsyxrsolfb,TE,2200,5.5024999999999995,3.0051397378719003,8.376666666666665,22.07096434217459,7,9,77.77777777777779,70,1,1.3500000000000014,1.8843454815903766,-0.5343454815903752,POST,18,
2020,POST,18,week,5,Zach Pascal,00-0033251,Zach Pascal,Z.Pascal,PAS035497,WR,WR,14,2200,2020,45102,32005041-5303-5497-62e8-1fb281a506b7,Zachary,Pascal,Zach,SLOT_WR,WR,14,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ygh7tavdzx0h2ys4srxz,WR,2200,4.67,3.109716207111123,7.208,10.550969026289595,3,5,60.0,37,1,4.489999999999999,8.699971038012942,-4.2099710380129425,POST,18,
2020,POST,18,week,5,Michael Pittman,00-0036252,Michael Pittman,M.Pittman,PIT228050,WR,WR,11,2200,2020,52442,32005049-5422-8050-a8f8-f5210135a4b3,Michael,Pittman,Michael,WR,WR,11,ACT,,WR,2200,5.444,3.2269820319819944,6.864,20.094853328649215,5,10,50.0,90,0,11.068,6.863697899725776,4.204302100274224,POST,18,
2020,POST,18,week,5,Robert Woods,00-0030431,Robert Woods,R.Woods,WOO561144,WR,WR,17,2510,2020,39989,3200574f-4f56-1144-59b1-dbf0c9bdb37a,Robert,Woods,Robert,WR,WR,17,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/yhevkmorup1plsdhwar0,WR,2510,7.81625,4.284745634421164,9.836249999999998,29.353178155774394,4,8,50.0,48,1,2.462500000000002,2.747499737625453,-0.28499973762545094,POST,18,
2020,POST,18,week,5,Cooper Kupp,00-0033908,Cooper Kupp,C.Kupp,KUP534597,WR,WR,10,2510,2020,44881,32004b55-5053-4597-b958-87408c31956f,Cooper,Kupp,Cooper,WR,WR,10,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/kfmofyneoponii4twxdq,WR,2510,6.5,1.599725399780697,16.21777777777778,54.44643390032827,4,9,44.44444444444444,78,0,2.8474999999999975,5.046873379240694,-2.199373379240696,POST,18,
2020,POST,18,week,5,Jared Cook,00-0027061,Jared Cook,J.Cook,COO152641,TE,TE,87,3300,2020,34540,3200434f-4f15-2641-bb32-32c02af1d6b5,Jared,Cook,Jared,SLOT_WR,WR,87,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/hek6kwvkzqj2dvgc5ob6,TE,3300,7.43,1.0208775060783915,9.001428571428573,33.86723998925019,4,7,57.14285714285714,40,0,3.1849999999999987,3.6213796083802663,-0.43637960838026757,POST,18,
2020,POST,18,week,5,Michael Thomas,00-0032765,Michael Thomas,M.Thomas,THO308912,WR,WR,13,3300,2020,43336,32005448-4f30-8912-926a-d25d51327661,Michael,Thomas,Michael,WR,WR,13,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/liuzt7209f2hqa9mu1zw,WR,3300,5.714285714285715,1.8613612897931993,10.0,37.62429454447727,5,7,71.42857142857143,73,1,5.1899999999999995,3.8605564448153133,1.3294435551846862,POST,18,
2020,POST,18,week,5,Deonte Harris,00-0035215,Deonte Harris,D.Harris,HAR363871,WR,WR,11,3300,2020,48415,32004841-5236-3871-2f21-12e477161944,Deonte,Harris,Deonte,WR,WR,11,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/wxyccieacg2ajnegxdtj,WR,3300,6.258333333333333,4.797068616521301,3.51857142857143,13.238376780435365,7,7,100.0,83,0,8.338571428571427,6.579864972155714,1.7587064564157133,POST,18,
2020,POST,18,week,5,Eric Ebron,00-0031387,Eric Ebron,E.Ebron,EBR474619,TE,TE,85,3900,2020,41236,32004542-5247-4619-e13a-2be177a1a622,Eric,Ebron,Eric,TE,TE,85,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/gxxogysbupsery4gckld,TE,3900,8.18375,3.4956300729854366,4.853636363636363,9.303662914299654,7,11,63.63636363636363,62,1,5.280000000000001,4.558595534377877,0.7214044656221246,POST,18,
2020,POST,18,week,5,JuJu Smith-Schuster,00-0033857,JuJu Smith-Schuster,J.Smith-Schuster,SMI829709,WR,WR,19,3900,2020,44874,3200534d-4982-9709-6877-2f8181b1e986,John,Smith-Schuster,JuJu,SLOT_WR,WR,19,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/sp4gz46f1rkpksvsmtg7,WR,3900,6.41,3.825858266186924,10.44421052631579,34.579862684278396,13,19,68.42105263157895,157,1,3.6753846153846137,2.978809290490202,0.6965753248944115,POST,18,
2020,POST,18,week,5,James Washington,00-0034676,James Washington,J.Washington,WAS398381,WR,WR,13,3900,2020,46129,32005741-5339-8381-df30-c40eef116ddf,James,Washington,James,WR,WR,13,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/yptzwstif3onpqoobsau,WR,3900,6.1499999999999995,3.52760901886772,13.97,14.606349980831562,5,6,83.33333333333334,72,0,4.194000000000001,2.1239541544515648,2.070045845548436,POST,18,
2020,POST,18,week,5,Diontae Johnson,00-0035216,Diontae Johnson,Di.Johnson,JOH000017,WR,WR,18,3900,2020,47849,32004a4f-4800-0017-a19a-a554dee114ed,Diontae,Johnson,Diontae,WR,WR,18,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/sfjwmwa8p8hcnll6zy8p,WR,3900,5.5893749999999995,4.123273482866725,10.73625,29.934130275676996,11,16,68.75,117,0,2.5863636363636364,3.15731102616336,-0.5709473897997235,POST,18,
2020,POST,18,week,5,Chase Claypool,00-0036326,Chase Claypool,C.Claypool,CLA781009,WR,WR,11,3900,2020,52457,3200434c-4178-1009-34a1-bfb9899e5d84,Chase,Claypool,Chase,WR,WR,11,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/to50lyvotmzynmy3ds1a,WR,3900,5.014285714285714,2.9683521296179207,10.51,12.820200048792389,5,7,71.42857142857143,59,2,2.15,1.7859478591573066,0.36405214084269333,POST,18,
2020,POST,18,week,5,Jacob Hollister,00-0033387,Jacob Hollister,J.Hollister,HOL292467,TE,TE,86,4600,2020,45281,3200484f-4c29-2467-de51-661befd08df1,Jacob,Hollister,Jacob,TE,WR,86,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ekswzksp2camcm4yrznj,TE,4600,2.878,3.3296901378559305,11.13,14.523579612182585,0,5,0.0,,0,,,,POST,18,
2020,POST,18,week,5,DK Metcalf,00-0035640,DK Metcalf,D.Metcalf,MET363377,WR,WR,14,4600,2020,47847,32004d45-5436-3377-5806-d2746f1b94aa,DeKaylin,Metcalf,DK,WR,WR,14,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/fcqab5su86kysoaeghmn,WR,4600,6.579090909090909,2.4229991785838347,17.62636363636364,50.601560664979,5,11,45.45454545454545,96,2,4.561999999999998,4.1253836945882085,0.4366163054117891,POST,18,
2020,POST,18,week,5,Cameron Brate,00-0031273,Cameron Brate,C.Brate,BRA663798,TE,TE,84,4900,2020,42033,32004252-4166-3798-c2b3-ef206ba23ba8,Cameron,Brate,Cameron,TE,TE,84,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/besykhfofkd49u5pssfc,TE,4900,6.3625,3.483515562779717,10.881666666666666,15.20529122708959,4,6,66.66666666666666,80,0,7.867499999999999,5.595288801705465,2.272211198294534,POST,18,
2020,POST,18,week,5,Mike Evans,00-0031408,Mike Evans,M.Evans,EVA534309,WR,WR,13,4900,2020,41233,32004556-4153-4309-b2ed-6b8233f6fea5,Mike,Evans,Mike,WR,WR,13,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/hp7exmuqylysgife5p9m,WR,4900,4.743,1.8018490188238712,17.898000000000003,41.68238664151471,6,10,60.0,119,0,2.4583333333333335,1.3699304426309216,1.088402890702412,POST,18,
2020,POST,18,week,5,Chris Godwin,00-0033921,Chris Godwin,C.Godwin,GOD549393,WR,WR,14,4900,2020,44896,3200474f-4454-9393-6eec-24189dd66641,Rod,Godwin,Chris,SLOT_WR,WR,14,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/tj59ipzac4m2vagb3ki5,WR,4900,5.554545454545454,2.6975398056988964,10.440833333333332,29.178602203125365,5,12,41.66666666666667,79,1,5.538000000000001,5.668637933536592,-0.13063793353659126,POST,18,
2020,POST,18,week,5,Logan Thomas,00-0031260,Logan Thomas,L.Thomas,THO296280,TE,TE,82,5110,2020,41349,32005448-4f29-6280-e212-928e7f08f1ce,Logan,Thomas,Logan,SLOT_WR,WR,82,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/rdtcovvvxsmag3er42um,TE,5110,5.9275,2.952244622147801,11.969999999999997,27.49196141479099,5,9,55.55555555555556,74,0,5.788000000000002,4.173183377210054,1.6148166227899479,POST,18,
2020,POST,18,week,5,Cam Sims,00-0034104,Cam Sims,C.Sims,SIM667389,WR,WR,89,5110,2020,46362,32005349-4d66-7389-635d-47b12e2ab8b9,Cam,Sims,Cam,WR,WR,89,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/dpybr24pjtonx4gvb1qv,WR,5110,7.0825,2.0537687063667986,12.50923076923077,41.49951513295564,7,13,53.84615384615385,104,0,3.341428571428572,2.27635139986467,1.0650771715639022,POST,18,
2020,POST,18,week,5,Terry McLaurin,00-0035659,Terry McLaurin,T.McLaurin,MCL278328,WR,WR,17,5110,2020,47859,32004d43-4c27-8328-8097-b130ba0e8060,Terry,McLaurin,Terry,WR,WR,17,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qvlo4mrvbyiw2hjfoh27,WR,5110,6.577142857142857,3.095015797500859,10.404285714285717,18.58571938957791,6,7,85.71428571428571,75,0,1.5149999999999995,1.885164973866021,-0.37016497386602154,POST,18,
2020,POST,19,week,5,Willie Snead,00-0030663,Willie Snead,W.Snead,SNE115447,WR,WR,83,0325,2020,41500,3200534e-4511-5447-652c-c9261bcca6a7,Willie,Snead,Willie,SLOT_WR,WR,83,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/xg1dlgeps42vv2gx8qkt,WR,0325,8.472,3.5791108761811756,3.032,5.0357083540940035,5,5,100.0,25,0,1.968,1.77881082663107,0.18918917336892993,POST,19,
2020,POST,19,week,5,Mark Andrews,00-0034753,Mark Andrews,M.Andrews,AND701433,TE,TE,89,0325,2020,46155,3200414e-4470-1433-75dd-307507e53173,Mark,Andrews,Mark,SLOT_WR,WR,89,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/rx3nyhawhvj9lddniknj,TE,0325,8.835,4.006887755428882,8.484545454545453,31.0014947683109,4,11,36.36363636363637,28,0,3.4049999999999994,3.8812896847289267,-0.4762896847289273,POST,19,
2020,POST,19,week,5,Marquise Brown,00-0035662,Marquise Brown,M.Brown,BRO413218,WR,WR,15,0325,2020,47808,32004252-4f41-3218-bf76-54f4042e0396,Marquise,Brown,Marquise,WR,WR,15,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/zsfjardpwq8fw0jr2cnf,WR,0325,8.982857142857144,3.286039645319696,18.457142857142856,42.9164590599568,4,7,57.14285714285714,87,0,3.952499999999999,4.670279604314544,-0.7177796043145452,POST,19,
2020,POST,19,week,5,John Brown,00-0031051,John Brown,J.Brown,BRO494712,WR,WR,15,0610,2020,41320,32004252-4f49-4712-7e90-42e293548523,John,Brown,John,WR,WR,15,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/nt7ayufpigrryzaxjviz,WR,0610,6.380909090909091,3.366106743814294,8.938181818181818,28.752741628893112,8,11,72.72727272727273,62,0,1.5812500000000025,2.2706319458971924,-0.6893819458971899,POST,19,
2020,POST,19,week,5,Stefon Diggs,00-0031588,Stefon Diggs,S.Diggs,DIG218895,WR,WR,14,0610,2020,42489,32004449-4721-8895-fc23-d2bf4c921bd4,Stefon,Diggs,Stefon,WR,WR,14,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/vcjoh0xhf8ip8digkkai,WR,0610,3.5309090909090908,2.8997943772081927,15.489999999999998,49.82892235706974,8,11,72.72727272727273,106,1,4.85125,3.2675565670238456,1.5836934329761547,POST,19,
2020,POST,19,week,5,Jarvis Landry,00-0031382,Jarvis Landry,J.Landry,LAN163029,WR,WR,80,1050,2020,41292,32004c41-4e16-3029-78da-4985470f8aab,Jarvis,Landry,Jarvis,SLOT_WR,WR,80,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/munogq6pr4gicsicbyhh,WR,1050,4.11,2.7708866402330963,3.7089999999999996,22.11028315946348,7,10,70.0,20,1,0.7700000000000001,1.7934969923654356,-1.0234969923654353,POST,19,
2020,POST,19,week,5,Rashard Higgins,00-0032977,Rashard Higgins,R.Higgins,HIG322107,WR,WR,82,1050,2020,43461,32004849-4732-2107-8b68-79212110bd89,Rashard,Higgins,Rashard,WR,WR,82,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ya6ohfbuk96lfgarxbds,WR,1050,3.242857142857143,2.2809958324921404,10.721428571428572,44.739195230998504,5,7,71.42857142857143,88,0,5.0920000000000005,4.710466611588754,0.3815333884112464,POST,19,
2020,POST,19,week,5,David Njoku,00-0033885,David Njoku,D.Njoku,NJO355964,TE,TE,85,1050,2020,44841,32004e4a-4f35-5964-1f03-4dc0b4e0b757,David,Njoku,David,TE,TE,85,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/py4aiavlwbittnjjwfi9,TE,1050,5.282,1.8552233397875852,4.790000000000001,14.27719821162444,4,5,80.0,59,0,9.5,9.860175334585392,-0.3601753345853922,POST,19,
2020,POST,19,week,5,Davante Adams,00-0031381,Davante Adams,D.Adams,ADA218591,WR,WR,17,1800,2020,41282,32004144-4121-8591-4d26-4c0ac739af41,Davante,Adams,Davante,WR,WR,17,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/if8ugbd2i2lqbilqard3,WR,1800,6.8933333333333335,3.5970542740277205,3.490000000000001,10.18532029767985,9,10,90.0,66,1,3.98111111111111,3.9827675532135975,-0.0016564421024876097,POST,19,
2020,POST,19,week,5,Marquez Valdes-Scantling,00-0034272,Marquez Valdes-Scantling,M.Valdes-Scantling,VAL142116,WR,WR,83,1800,2020,46243,32005641-4c14-2116-e6d9-84cbe2bdacf5,Marquez,Valdes-Scantling,Marquez,WR,WR,83,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/y4msjj3juc7rg08twriq,WR,1800,6.78,3.960803270306153,16.167500000000004,37.7469721289946,4,8,50.0,33,0,4.952500000000001,4.428711992577973,0.5237880074220271,POST,19,
2020,POST,19,week,5,Allen Lazard,00-0034521,Allen Lazard,A.Lazard,LAZ043714,WR,WR,13,1800,2020,46705,32004c41-5a04-3714-cfb7-872b20b0ce13,Allen,Lazard,Allen,WR,WR,13,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ymohw0lnwbqphttnfouy,WR,1800,6.0475,1.8683403169818806,17.262500000000003,40.30351670801108,4,8,50.0,96,1,9.209999999999997,7.580227769980979,1.629772230019018,POST,19,
2020,POST,19,week,5,Travis Kelce,00-0030506,Travis Kelce,T.Kelce,KEL012458,TE,TE,87,2310,2020,40011,32004b45-4c01-2458-b7b6-3a14cdb414dd,Travis,Kelce,Travis,TE,WR,87,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/b5hgyjflobudjoic3scp,TE,2310,6.54111111111111,2.954585986056325,7.350999999999999,30.44144442603943,8,10,80.0,109,1,5.675,4.769285746097523,0.9057142539024765,POST,19,
2020,POST,19,week,5,Tyreek Hill,00-0033040,Tyreek Hill,T.Hill,HIL628694,WR,WR,10,2310,2020,43454,32004849-4c62-8694-8490-45499711dee4,Tyreek,Hill,Tyreek,SLOT_WR,WR,10,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/bsgiiaeo4l2arlrw1sbz,WR,2310,5.279999999999999,3.633515564714814,9.830000000000002,40.707304952791134,8,10,80.0,110,0,4.89875,3.4877912602552783,1.4109587397447214,POST,19,
2020,POST,19,week,5,Robert Woods,00-0030431,Robert Woods,R.Woods,WOO561144,WR,WR,17,2510,2020,39989,3200574f-4f56-1144-59b1-dbf0c9bdb37a,Robert,Woods,Robert,SLOT_WR,WR,17,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/yhevkmorup1plsdhwar0,WR,2510,6.976000000000001,3.284880626498071,4.6000000000000005,30.576974208986975,8,10,80.0,48,0,1.7187499999999996,2.7518445218568957,-1.033094521856896,POST,19,
2020,POST,19,week,5,Van Jefferson,00-0036415,Van Jefferson,V.Jefferson,JEF436716,WR,WR,12,2510,2020,52465,32004a45-4643-6716-6cf6-1dcc41075f1f,Vanchii,Jefferson,Van,WR,WR,12,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/qszul9ttjj1mmboai4iu,WR,2510,6.75,2.7393239666233384,6.000000000000001,27.918106886466365,6,7,85.71428571428571,46,1,1.6699999999999993,2.0832693901631294,-0.41326939016313013,POST,19,
2020,POST,19,week,5,Jared Cook,00-0027061,Jared Cook,J.Cook,COO152641,TE,TE,87,3300,2020,34540,3200434f-4f15-2641-bb32-32c02af1d6b5,Jared,Cook,Jared,SLOT_WR,WR,87,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/hek6kwvkzqj2dvgc5ob6,TE,3300,4.038333333333333,2.2798661521168397,7.208571428571429,24.01370580117071,5,7,71.42857142857143,28,0,2.197999999999999,2.2223576751250276,-0.02435767512502851,POST,19,
2020,POST,19,week,5,Emmanuel Sanders,00-0027685,Emmanuel Sanders,E.Sanders,SAN295989,WR,WR,17,3300,2020,35521,32005341-4e29-5989-16d2-05d6a07248e9,Emmanuel,Sanders,Emmanuel,WR,WR,17,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/a7y4lor47rsusu08bise,WR,3300,5.692857142857142,2.518620762198623,8.00777777777778,34.297815637938434,6,9,66.66666666666666,48,0,2.316666666666666,2.695381729869799,-0.3787150632031331,POST,19,
2020,POST,19,week,5,Rob Gronkowski,00-0027656,Rob Gronkowski,R.Gronkowski,GRO135948,TE,TE,87,4900,2020,35481,32004752-4f13-5948-af95-481204a115ed,Robert,Gronkowski,Rob,TE,TE,87,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ldajm3cj1rs1sfwykyyk,TE,4900,4.346,1.6755919870790823,14.720000000000002,21.716039183288103,1,5,20.0,14,0,6.829999999999998,3.0144773010924837,3.8155226989075146,POST,19,
2020,POST,19,week,5,Cameron Brate,00-0031273,Cameron Brate,C.Brate,BRA663798,TE,TE,84,4900,2020,42033,32004252-4166-3798-c2b3-ef206ba23ba8,Cameron,Brate,Cameron,TE,WR,84,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/besykhfofkd49u5pssfc,TE,4900,5.595000000000001,2.186727247208561,10.763999999999998,15.879853652779419,4,5,80.0,50,0,2.030000000000001,2.2602188253779083,-0.23021882537790717,POST,19,
2020,POST,19,week,5,Chris Godwin,00-0033921,Chris Godwin,C.Godwin,GOD549393,WR,WR,14,4900,2020,44896,3200474f-4454-9393-6eec-24189dd66641,Rod,Godwin,Chris,SLOT_WR,WR,14,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/tj59ipzac4m2vagb3ki5,WR,4900,5.03,2.9427028624943445,9.62428571428571,19.877847279594008,4,7,57.14285714285714,34,0,8.050000000000002,7.739473214795225,0.31052678520477706,POST,19,
2020,POST,20,week,5,Cole Beasley,00-0029000,Cole Beasley,C.Beasley,BEA434808,WR,WR,11,0610,2020,38947,32004245-4143-4808-b9d8-45a5d1a5ad73,Cole,Beasley,Cole,SLOT_WR,WR,11,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ydpdhw4uw8rc2bobc6b7,WR,0610,6.575000000000001,3.088430481183685,6.284444444444444,16.26830039980441,7,9,77.77777777777779,88,0,7.157142857142858,6.687144129925985,0.46999872721687375,POST,20,
2020,POST,20,week,5,Stefon Diggs,00-0031588,Stefon Diggs,S.Diggs,DIG218895,WR,WR,14,0610,2020,42489,32004449-4721-8895-fc23-d2bf4c921bd4,Stefon,Diggs,Stefon,WR,WR,14,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/vcjoh0xhf8ip8digkkai,WR,0610,3.501,2.0124001496272235,14.631818181818177,46.29389938735006,6,11,54.54545454545454,77,0,2.3166666666666664,2.3775829588282704,-0.06091629216160399,POST,20,
2020,POST,20,week,5,Dawson Knox,00-0035689,Dawson Knox,D.Knox,KNO490795,TE,TE,88,0610,2020,47879,32004b4e-4f49-0795-942a-0c363ee9b439,Dawson,Knox,Dawson,SLOT_WR,WR,88,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/nfxkya3qusm0vjzsgqyv,TE,0610,7.463333333333334,3.1412162725655586,4.302500000000002,9.90019271147928,6,8,75.0,42,1,4.949999999999998,4.8358169816605,0.11418301833949851,POST,20,
2020,POST,20,week,5,Davante Adams,00-0031381,Davante Adams,D.Adams,ADA218591,WR,WR,17,1800,2020,41282,32004144-4121-8591-4d26-4c0ac739af41,Davante,Adams,Davante,WR,WR,17,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/if8ugbd2i2lqbilqard3,WR,1800,4.135,2.6744039742624546,7.524666666666667,33.76409704149093,9,15,60.0,67,1,4.753333333333334,3.561683446658511,1.1916498866748229,POST,20,
2020,POST,20,week,5,Marquez Valdes-Scantling,00-0034272,Marquez Valdes-Scantling,M.Valdes-Scantling,VAL142116,WR,WR,83,1800,2020,46243,32005641-4c14-2116-e6d9-84cbe2bdacf5,Marquez,Valdes-Scantling,Marquez,WR,WR,83,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/y4msjj3juc7rg08twriq,WR,1800,2.375,1.4779475570021832,21.328333333333333,38.28113314786563,4,6,66.66666666666666,115,1,10.542499999999999,5.308443753606298,5.234056246393701,POST,20,
2020,POST,20,week,5,Allen Lazard,00-0034521,Allen Lazard,A.Lazard,LAZ043714,WR,WR,13,1800,2020,46705,32004c41-5a04-3714-cfb7-872b20b0ce13,Allen,Lazard,Allen,WR,WR,13,ACT,https://static.www.nfl.com/image/private/{formatInstructions}/league/ymohw0lnwbqphttnfouy,WR,1800,3.61,2.883842784446466,12.111666666666665,21.738610188758262,3,6,50.0,62,0,6.9600000000000035,8.161015353645553,-1.2010153536455492,POST,20,
