season,season_type,week,game_id,play_id,team_id,team_abbr,play_game_key,play_sequence,play_description,play_type_code,play_type,play_quarter,play_down,play_yards_to_go,play_possession_team_id,play_game_clock,play_yardline,play_yardline_number,play_yardline_side,play_absolute_yardline_number,play_time_of_day_utc,play_is_st_play,play_is_penalty,play_is_scoring,play_is_goal_to_go,play_is_end_quarter,play_home_score,play_visitor_score,play_direction,play_state,play_pre_snap_home_score,play_pre_snap_visitor_score,play_is_big_play,play_health_player_tracking_is_ok,play_health_ball_tracking_is_ok,play_is_change_of_possession,play_actual_yards_to_go,play_actual_yardline_for_first_down
2019,REG,14,2019120812,946,2100,TEN,58105,946.0,"(14:16) R.Tannehill pass deep middle to A.Brown for 91 yards, TOUCHDOWN [C.Ferrell].",2,play_type_pass,2,1,10,2100,14:16,TEN 9,9,TEN,101,2019-12-08T22:03:39.000Z,false,false,true,false,false,7,13,left,AUDITED,7,7,true,,,,,
2019,REG,14,2019120812,1125,2520,OAK,58105,1125.0,"(10:50) (Shotgun) D.Carr pass deep right to R.Gafford for 49 yards, TOUCHDOWN.",2,play_type_pass,2,3,2,2520,10:50,TEN 49,49,TEN,61,2019-12-08T22:10:35.000Z,false,false,true,false,false,13,14,right,APPROVED,7,14,true,true,true,,,
2019,REG,15,2019121200,407,3430,NYJ,58108,407.0,"(7:55) (Shotgun) M.Ingram II left tackle for 6 yards, TOUCHDOWN.",2,play_type_rush,1,2,5,0325,07:55,NYJ 6,6,NYJ,104,2019-12-13T01:32:52.000Z,false,false,true,false,false,6,0,right,APPROVED,0,0,true,true,true,false,,
2019,REG,15,2019121200,711,3430,NYJ,58108,711.0,(3:44) (Shotgun) L.Jackson scrambles right guard ran ob at NYJ 5 for 25 yards (B.Austin).,2,play_type_rush,1,2,8,0325,03:44,NYJ 30,30,NYJ,80,2019-12-13T01:46:06.000Z,false,false,false,false,false,7,0,right,APPROVED,7,0,true,true,true,false,,
2019,REG,15,2019121200,1043,3430,NYJ,58108,1043.0,"(13:32) (Shotgun) C.McDermott reported in as eligible.  S.Darnold pass short right to J.Crowder for 4 yards, TOUCHDOWN.",2,play_type_pass,2,3,4,3430,13:32,BAL 4,4,BAL,106,2019-12-13T02:00:12.000Z,false,false,true,true,false,13,6,right,APPROVED,13,0,true,true,true,false,,
2019,REG,15,2019121200,2486,0325,BAL,58108,2486.0,"(5:14) (Shotgun) L.Jackson pass deep middle to M.Brown for 24 yards, TOUCHDOWN.",2,play_type_pass,3,2,10,0325,05:14,NYJ 24,24,NYJ,86,2019-12-13T03:18:14.000Z,false,false,true,false,false,27,7,right,APPROVED,21,7,true,true,true,false,,
2019,REG,15,2019121200,2839,0325,BAL,58108,2839.0,"(1:04) (Shotgun) L.Jackson pass deep left to S.Roberts for 33 yards, TOUCHDOWN. Lamar Jackson's 4th TD pass of game and 32nd of season.",2,play_type_pass,3,2,20,0325,01:04,NYJ 33,33,NYJ,77,2019-12-13T03:33:35.000Z,false,false,true,false,false,34,7,right,APPROVED,28,7,true,,,false,,
2019,REG,15,2019121500,552,4600,SEA,58109,552.0,"(5:27) (Shotgun) R.Wilson pass deep left to DK.Metcalf for 19 yards, TOUCHDOWN.",2,play_type_pass,1,2,15,4600,05:27,CAR 19,19,CAR,91,2019-12-15T18:25:06.000Z,false,false,true,false,false,0,12,right,APPROVED,0,6,true,true,true,false,,
2019,REG,15,2019121501,2512,3200,NE,58110,2512.0,"(7:32) (Shotgun) A.Dalton pass short right intended for T.Boyd INTERCEPTED by S.Gilmore at NE 36. S.Gilmore for 64 yards, TOUCHDOWN.",2,play_type_pass,3,1,15,0920,07:32,NE 41,41,NE,51,2019-12-15T19:55:39.000Z,false,false,true,false,false,10,26,left,APPROVED,10,20,true,true,true,true,,
2019,REG,15,2019121503,592,1800,GB,58112,592.0,"(4:53) (Shotgun) A.Rodgers pass deep left to D.Adams for 29 yards, TOUCHDOWN.",2,play_type_pass,1,4,4,1800,04:53,CHI 29,29,CHI,81,2019-12-15T18:26:22.000Z,false,false,true,false,false,6,0,right,APPROVED,0,0,true,true,true,false,,
2019,REG,15,2019121504,356,2310,KC,58113,356.0,"(9:50) P.Mahomes pass deep right to T.Hill for 41 yards, TOUCHDOWN.",2,play_type_pass,1,1,10,2310,09:50,DEN 41,41,DEN,69,2019-12-15T18:13:47.000Z,false,false,true,false,false,6,0,right,APPROVED,0,0,true,true,true,false,,
2019,REG,15,2019121505,1248,3410,NYG,58114,1248.0,"(8:12) (Shotgun) E.Manning pass deep middle to G.Tate for 51 yards, TOUCHDOWN. Penalty on MIA-N.Needham, Defensive Pass Interference, declined.",2,play_type_pass,2,1,10,3410,08:12,NYG 49,49,NYG,59,2019-12-15T18:50:13.000Z,false,false,true,false,false,6,7,right,APPROVED,0,7,true,true,true,false,,
2019,REG,15,2019121506,2650,0610,BUF,58115,2650.0,(1:34) (Shotgun) D.Hodges pass short right intended for D.Johnson INTERCEPTED by T.White at BUF 33. T.White pushed ob at PIT 18 for 49 yards (M.Feiler).,2,play_type_pass,3,1,10,3900,01:34,BUF 43,43,BUF,53,2019-12-16T03:25:53.000Z,false,false,false,false,false,10,7,left,AUDITED,10,7,true,,,true,,
2019,REG,15,2019121508,700,5110,WAS,58117,700.0,"(1:23) D.Haskins pass short middle to T.McLaurin for 75 yards, TOUCHDOWN.",2,play_type_pass,1,1,10,5110,01:23,WAS 25,25,WAS,85,2019-12-15T18:26:04.000Z,false,false,true,false,false,6,3,left,APPROVED,0,3,true,true,true,false,,
2019,REG,15,2019121509,941,3800,ARI,58118,941.0,(:20) (Shotgun) K.Murray left end to CLV 32 for 35 yards (D.Ward).,2,play_type_rush,1,1,10,3800,00:20,ARI 33,33,ARI,43,2019-12-15T21:40:50.000Z,false,false,false,false,false,7,0,right,APPROVED,7,0,true,true,true,false,,
2019,REG,15,2019121510,184,2520,OAK,58119,184.0,"(11:38) D.Carr pass short middle to T.Williams for 40 yards, TOUCHDOWN.",2,play_type_pass,1,2,9,2520,11:38,JAX 40,40,JAX,70,2019-12-15T21:10:03.000Z,false,false,true,false,false,6,0,right,APPROVED,0,0,true,true,true,false,,
2019,REG,15,2019121511,1368,1200,DAL,58120,1368.0,"(11:49) (Shotgun) D.Prescott pass deep left to T.Austin for 59 yards, TOUCHDOWN.",2,play_type_pass,2,2,9,1200,11:49,DAL 41,41,DAL,51,2019-12-15T22:19:27.000Z,false,false,true,false,false,13,7,right,APPROVED,7,7,true,true,true,false,,
2019,REG,15,2019121600,2402,3300,NO,58123,2402.0,"(7:13) D.Brees pass short left to J.Hill for 5 yards, TOUCHDOWN. Pass 5, YAC 0",2,play_type_pass,3,1,5,3300,07:13,IND 5,5,IND,15,2019-12-17T03:01:24.000Z,false,false,true,true,false,26,0,left,APPROVED,20,0,true,true,true,false,,
2019,REG,16,2019122100,2022,4900,TB,58128,2022.0,(2:18) E.Watford reported in as eligible.  J.Winston pass deep left to C.McElroy pushed ob at HST 4 for 30 yards (B.Roby).,2,play_type_pass,2,1,10,4900,02:18,HOU 34,34,HOU,44,2019-12-21T19:26:14.000Z,false,false,false,false,false,3,17,left,APPROVED,3,17,true,true,true,false,,
2019,REG,16,2019122100,2351,4900,TB,58128,2351.0,"(:20) (Shotgun) J.Winston pass short right to J.Watson for 8 yards, TOUCHDOWN.",2,play_type_pass,2,3,8,4900,00:20,HOU 8,8,HOU,18,2019-12-21T19:39:19.000Z,false,false,true,true,false,16,17,left,APPROVED,10,17,true,true,true,false,,
2019,REG,16,2019122100,4240,2120,HOU,58128,4240.0,(1:31) (Shotgun) J.Winston pass short left intended for D.Ogunbowale INTERCEPTED by J.Addae at TB 41. J.Addae to TB 37 for 4 yards (O.Howard).,2,play_type_pass,4,3,1,4900,01:31,TB 38,38,TB,72,2019-12-21T21:08:19.000Z,false,false,false,false,false,20,23,left,APPROVED,20,23,true,true,true,true,,
2019,REG,16,2019122101,1984,0610,BUF,58126,1984.0,"(:16) (Shotgun) J.Allen pass deep left to D.Knox for 34 yards, TOUCHDOWN. The Replay Official reviewed the runner was not down by contact ruling, and the play was REVERSED. (Shotgun) J.Allen pass deep left to D.Knox to NE 1 for 33 yards (P.Chung).",2,play_type_pass,2,2,1,0610,00:16,NE 34,34,NE,76,2019-12-21T22:56:36.000Z,false,false,false,false,false,10,3,right,AUDITED,10,3,true,,,false,,
2019,REG,16,2019122101,2075,0610,BUF,58126,2075.0,"(:06) D.Dawkins reported in as eligible.  J.Allen pass short left to D.Dawkins for 1 yard, TOUCHDOWN.",2,play_type_pass,2,2,1,0610,00:06,NE 1,1,NE,109,2019-12-21T23:00:37.000Z,false,false,true,true,false,10,9,right,AUDITED,10,3,true,,,false,,
2019,REG,16,2019122102,1184,4500,SF,58127,1184.0,"(12:14) (Shotgun) D.Samuel left end for 19 yards, TOUCHDOWN.",2,play_type_rush,2,1,10,4500,12:14,LA 19,19,LA,91,2019-12-22T02:04:27.000Z,false,false,true,false,false,9,14,right,APPROVED,3,14,true,true,true,false,,
2019,REG,16,2019122102,2860,2510,LA,58127,2860.0,"(5:12) (Shotgun) J.Goff pass short right to C.Kupp for 22 yards, TOUCHDOWN. Caught at SF 8.  8-yac",2,play_type_pass,3,3,6,2510,05:12,SF 22,22,SF,88,2019-12-22T03:25:29.000Z,false,false,true,false,false,24,27,right,APPROVED,24,21,true,true,true,false,,
2019,REG,16,2019122102,3468,4500,SF,58127,3468.0,(8:54) J.Garoppolo pass short left to G.Kittle to SF 45 for 36 yards (C.Littleton). Caught at SF 22.  23-yac,2,play_type_pass,4,1,10,4500,08:54,SF 9,9,SF,19,2019-12-22T03:53:42.000Z,false,false,false,false,false,24,28,right,APPROVED,24,28,true,true,true,false,,
2019,REG,16,2019122102,3611,4500,SF,58127,3611.0,"(6:14) J.Garoppolo pass short right to G.Kittle for 7 yards, TOUCHDOWN. Caught at LA -2.  0-yac",2,play_type_pass,4,3,7,4500,06:14,LA 7,7,LA,103,2019-12-22T03:57:34.000Z,false,false,true,true,false,30,28,right,AUDITED,24,28,true,,,false,,
2019,REG,16,2019122102,3744,4500,SF,58127,3744.0,(5:28) R.Woods left end to LA 27 for no gain (F.Warner).,2,play_type_rush,4,2,8,2510,05:28,LA 27,27,LA,83,2019-12-22T04:03:04.000Z,false,false,false,false,false,31,28,left,AUDITED,31,28,false,,,false,,
2019,REG,16,2019122102,4121,4500,SF,58127,4121.0,(:58) (Shotgun) J.Garoppolo pass deep middle to E.Sanders to LA 23 for 46 yards (J.Ramsey). Caught at LA 28.  5-yac,2,play_type_pass,4,3,16,4500,00:58,SF 31,31,SF,41,2019-12-22T04:17:08.000Z,false,false,false,false,false,31,31,right,APPROVED,31,31,true,true,true,false,,
2019,REG,16,2019122205,3272,2250,JAX,58129,3272.0,"(12:08) (Shotgun) G.Minshew II pass deep right to C.Conley for 42 yards, TOUCHDOWN.",2,play_type_pass,4,1,10,2250,12:08,ATL 42,42,ATL,52,2019-12-22T20:24:39.000Z,false,false,true,false,false,24,12,left,APPROVED,24,6,true,true,true,false,,
2019,REG,16,2019122207,511,2200,IND,58131,511.0,"(7:58) (Punt formation) M.Palardy punts 56 yards to IND 16, Center-J.Jansen. N.Hines for 84 yards, TOUCHDOWN.",2,play_type_punt,1,4,7,0750,07:58,CAR 28,28,CAR,38,2019-12-22T18:20:17.000Z,true,false,true,false,false,13,0,right,APPROVED,7,0,true,true,true,true,,
2019,REG,16,2019122207,3442,2200,IND,58131,3442.0,"(7:34) (Punt formation) M.Palardy punts 53 yards to IND 29, Center-J.Jansen. N.Hines for 71 yards, TOUCHDOWN.",2,play_type_punt,4,4,9,0750,07:34,CAR 18,18,CAR,92,2019-12-22T20:43:23.000Z,true,false,true,false,false,30,6,left,APPROVED,24,6,true,true,true,true,,
2019,REG,16,2019122208,4846,0920,CIN,58132,4846.0,"(:03) (Shotgun) A.Dalton pass deep middle to T.Eifert for 25 yards, TOUCHDOWN.",2,play_type_pass,4,2,10,0920,00:03,MIA 25,25,MIA,35,2019-12-22T21:32:02.000Z,false,false,true,false,false,35,33,left,APPROVED,35,27,true,true,true,false,,
2019,REG,16,2019122209,235,3430,NYJ,58133,235.0,"(10:32) S.Darnold pass deep middle to Ro.Anderson for 23 yards, TOUCHDOWN.",2,play_type_pass,1,3,9,3430,10:32,PIT 23,23,PIT,33,2019-12-22T18:10:41.000Z,false,false,true,false,false,6,0,left,APPROVED,0,0,true,true,true,false,,
2019,REG,16,2019122210,405,2100,TEN,58134,405.0,"(8:03) R.Tannehill pass short middle to J.Smith for 41 yards, TOUCHDOWN.",2,play_type_pass,1,2,10,2100,08:03,NO 41,41,NO,51,2019-12-22T18:15:34.000Z,false,false,true,false,false,6,0,left,APPROVED,0,0,true,true,true,false,,
2019,REG,16,2019122210,2421,3300,NO,58134,2421.0,"(14:07) A.Kamara left guard for 40 yards, TOUCHDOWN.",2,play_type_rush,3,1,10,3300,14:07,TEN 40,40,TEN,50,2019-12-22T19:50:18.000Z,false,false,true,false,false,14,16,left,APPROVED,14,10,true,true,true,false,,
2019,REG,16,2019122210,4178,3300,NO,58134,4178.0,"(3:14) (Shotgun) D.Brees pass short left to M.Thomas for 14 yards, TOUCHDOWN. The Replay Official reviewed the runner broke the plane ruling, and the play was REVERSED. (Shotgun) D.Brees pass short left to M.Thomas to TEN 1 for 13 yards (L.Ryan).",2,play_type_pass,4,2,9,3300,03:14,TEN 14,14,TEN,96,2019-12-22T21:07:55.000Z,false,false,false,false,false,28,31,right,APPROVED,28,31,false,true,true,false,,
2019,REG,16,2019122210,4253,3300,NO,58134,4253.0,"(2:16) D.Brees pass short right to M.Thomas for 2 yards, TOUCHDOWN.",2,play_type_pass,4,2,2,3300,02:16,TEN 2,2,TEN,108,2019-12-22T21:11:47.000Z,false,false,true,true,false,28,37,right,APPROVED,28,31,true,true,true,false,,
2019,REG,16,2019122211,449,3410,NYG,58135,412.5,"(6:58) S.Barkley right guard for 67 yards, TOUCHDOWN.",2,play_type_rush,1,2,2,3410,06:58,NYG 33,33,NYG,43,2019-12-22T18:20:59.000Z,false,false,true,false,false,7,13,right,APPROVED,7,7,true,true,true,false,,
2019,REG,16,2019122211,4805,3410,NYG,58135,4805.0,"(4:19) (Shotgun) D.Jones pass short middle to K.Smith for 3 yards, TOUCHDOWN.",2,play_type_pass,5,3,3,3410,04:19,WAS 3,3,WAS,107,2019-12-22T21:39:06.000Z,false,false,true,true,false,35,41,right,APPROVED,35,35,true,true,true,false,,
2019,REG,16,2019122212,930,1200,DAL,58136,930.0,(14:56) (Shotgun) D.Prescott pass deep left to M.Gallup to PHI 38 for 41 yards (R.Darby).,2,play_type_pass,2,3,10,1200,14:56,DAL 21,21,DAL,31,2019-12-22T22:06:25.000Z,false,false,false,false,false,10,0,right,APPROVED,10,0,true,true,true,false,,
2019,REG,16,2019122300,1099,3000,MIN,58139,1099.0,"(13:39) (Shotgun) K.Cousins pass deep right to S.Diggs for 21 yards, TOUCHDOWN.",2,play_type_pass,2,3,5,3000,13:39,GB 21,21,GB,31,2019-12-24T02:02:38.000Z,false,false,true,false,false,9,3,left,APPROVED,3,3,true,true,true,false,,
2019,REG,17,2019122902,220,3300,NO,58142,220.0,"(10:54) (Shotgun) A.Kamara up the middle for 15 yards, TOUCHDOWN.",2,play_type_rush,1,1,10,3300,10:54,CAR 15,15,CAR,25,2019-12-29T18:07:42.000Z,false,false,true,false,false,0,6,left,AUDITED,0,0,true,,,false,,
2019,REG,17,2019122903,100,0920,CIN,58143,100.0,"(13:39) (Shotgun) B.Mayfield pass deep right to D.Ratley for 46 yards, TOUCHDOWN.",2,play_type_pass,1,1,10,1050,13:39,CIN 46,46,CIN,64,2019-12-29T18:04:34.000Z,false,false,true,false,false,0,6,right,AUDITED,0,0,true,,,false,,
2019,REG,17,2019122903,1753,1050,CLE,58143,1753.0,"(2:00) B.Mayfield pass short middle to J.Landry for 56 yards, TOUCHDOWN.",2,play_type_pass,2,1,10,1050,02:00,CLE 44,44,CLE,66,2019-12-29T19:21:24.000Z,false,false,true,false,false,20,16,left,VENUE_AUDITED,20,10,true,,,false,,
2019,REG,17,2019122903,3247,1050,CLE,58143,3247.0,"(7:23) (Shotgun) B.Mayfield pass deep right to O.Beckham Jr. for 20 yards, TOUCHDOWN.",2,play_type_pass,4,4,20,1050,07:23,CIN 20,20,CIN,30,2019-12-29T20:38:27.000Z,false,false,true,true,false,30,22,left,APPROVED,30,16,true,true,true,false,,
2019,REG,17,2019122904,1340,1200,DAL,58144,1340.0,"(12:23) (No Huddle, Shotgun) D.Prescott pass deep left to A.Cooper to WAS 16 for 48 yards (K.Ladler). Penalty on WAS-R.Anderson, Defensive Offside, declined.",2,play_type_pass,2,3,9,1200,12:23,DAL 36,36,DAL,74,2019-12-29T22:24:03.000Z,false,false,false,false,false,6,3,left,APPROVED,6,3,true,true,true,false,,
2019,REG,17,2019122905,504,1540,DET,58145,504.0,"(8:07) (Shotgun) D.Amendola pass short left to D.Blough for 19 yards, TOUCHDOWN.",2,play_type_pass,1,1,10,1540,08:07,GB 19,19,GB,91,2019-12-29T18:17:10.000Z,false,false,true,false,false,6,0,right,VENUE_AUDITED,0,0,true,,,false,,
2019,REG,17,2019122906,2769,2100,TEN,58146,2769.0,(14:19) R.Tannehill pass deep left to A.Brown pushed ob at HST 1 for 47 yards (T.Gipson).,2,play_type_pass,4,1,10,2100,14:19,HOU 48,48,HOU,58,2019-12-29T23:29:30.000Z,false,false,false,false,false,14,21,left,APPROVED,14,21,true,true,true,false,,
2019,REG,17,2019122906,3588,2100,TEN,58146,3588.0,"(3:04) D.Henry left guard for 53 yards, TOUCHDOWN.",2,play_type_rush,4,2,6,2100,03:04,TEN 47,47,TEN,63,2019-12-30T00:06:20.000Z,false,false,true,false,false,14,34,left,APPROVED,14,28,true,true,true,false,,
2019,REG,17,2019122908,2061,2310,KC,58148,2061.0,"T.Long kicks 69 yards from LAC 35 to KC -4. M.Hardman for 104 yards, TOUCHDOWN.",32,play_type_kickoff,3,0,0,4400,13:14,LAC 35,35,LAC,45,2019-12-29T19:41:24.000Z,true,false,true,false,false,16,14,right,AUDITED,10,14,true,,,false,,
2019,REG,17,2019122908,2401,2310,KC,58148,2401.0,"(6:41) (Shotgun) Dam.Williams left end for 84 yards, TOUCHDOWN.",2,play_type_rush,3,1,10,2310,06:41,KC 16,16,KC,94,2019-12-29T19:58:38.000Z,false,false,true,false,false,23,14,left,APPROVED,17,14,true,true,true,false,,
2019,REG,17,2019122910,1072,2700,MIA,58150,1072.0,"(10:41) T.Brady pass short right intended for J.Edelman INTERCEPTED by E.Rowe at NE 35. E.Rowe for 35 yards, TOUCHDOWN.",2,play_type_pass,2,2,10,3200,10:41,NE 31,31,NE,79,2019-12-29T18:48:14.000Z,false,false,true,false,false,0,9,left,APPROVED,0,3,true,true,true,true,,
2019,REG,17,2019122911,3165,3410,NYG,58151,3165.0,"(2:16) (Shotgun) S.Barkley right tackle for 68 yards, TOUCHDOWN.",2,play_type_rush,3,1,10,3410,02:16,NYG 32,32,NYG,42,2019-12-29T23:40:27.000Z,false,false,true,false,false,16,17,right,AUDITED,10,17,true,,,false,,
2019,REG,17,2019122912,254,0200,ATL,58152,254.0,"(10:40) (Shotgun) T.Sambrailo reported in as eligible.  M.Ryan pass short middle to T.Sambrailo for 35 yards, TOUCHDOWN.",2,play_type_pass,1,1,5,0200,10:40,TB 35,35,TB,45,2019-12-29T18:08:15.000Z,false,false,true,false,false,0,6,left,UNOFFICIAL,0,0,true,,,false,,
2019,REG,17,2019122912,1740,4900,TB,58152,1740.0,"(3:21) (Shotgun) M.Ryan sacked at TB 15 for -5 yards (J.Pierre-Paul). FUMBLES (J.Pierre-Paul), RECOVERED by TB-D.White at TB 9. D.White for 91 yards, TOUCHDOWN. The Replay Official reviewed the forward pass ruling, and the play was Upheld. The ruling on the field stands.",2,play_type_sack,2,3,10,0200,03:21,TB 10,10,TB,100,2019-12-29T19:13:33.000Z,false,false,true,true,false,13,13,right,APPROVED,7,13,false,true,true,true,,
2019,REG,17,2019122912,2270,4900,TB,58152,2270.0,"(:19) (Shotgun) J.Winston pass deep right to B.Perriman for 24 yards, TOUCHDOWN.",2,play_type_pass,2,2,10,4900,00:19,ATL 24,24,ATL,34,2019-12-29T19:35:01.000Z,false,false,true,false,false,20,16,left,AUDITED,14,16,true,,,false,,
2019,REG,17,2019122915,2344,4600,SEA,58155,2344.0,"(5:53) (Shotgun) R.Wilson pass short left to T.Lockett for 14 yards, TOUCHDOWN.",2,play_type_pass,3,3,9,4600,05:53,SF 14,14,SF,96,2019-12-30T03:11:40.000Z,false,false,true,false,false,6,13,right,APPROVED,0,13,true,true,true,false,,
2019,POST,18,2020010400,122,0610,BUF,58156,122.0,(13:12) (Shotgun) J.Allen right end to HST 20 for 42 yards (J.Addae).,2,play_type_rush,1,2,8,0610,13:12,BUF 38,38,BUF,72,2020-01-04T21:38:16.000Z,false,false,false,false,false,0,0,left,APPROVED,0,0,true,true,true,false,,
2019,POST,18,2020010400,172,0610,BUF,58156,172.0,"(11:50) (Shotgun) J.Brown pass short left to J.Allen for 16 yards, TOUCHDOWN.",2,play_type_pass,1,2,6,0610,11:50,HOU 16,16,HOU,26,2020-01-04T21:39:47.000Z,false,false,true,false,false,0,6,left,AUDITED,0,0,true,,,false,,
2019,POST,18,2020010400,2660,2120,HOU,58156,2660.0,"(1:41) (Shotgun) D.Watson right end for 20 yards, TOUCHDOWN. The Replay Official reviewed the runner broke the plane ruling, and the play was Upheld. The ruling on the field stands.",2,play_type_rush,3,1,10,2120,01:41,BUF 20,20,BUF,90,2020-01-04T23:37:58.000Z,false,false,true,false,false,6,16,right,AUDITED,0,16,true,,,false,,
2019,POST,18,2020010400,3187,2120,HOU,58156,3187.0,(8:56) D.Watson pass deep left to D.Hopkins to BUF 28 for 41 yards (T.White) [S.Lawson].,2,play_type_pass,4,2,5,2120,08:56,HOU 31,31,HOU,79,2020-01-05T00:04:05.000Z,false,false,false,false,false,11,16,left,APPROVED,11,16,true,true,true,false,,
2019,POST,18,2020010400,4780,2120,HOU,58156,4780.0,(4:16) (Shotgun) D.Watson pass short right to T.Jones to BUF 10 for 34 yards (K.Johnson) [J.Phillips].,2,play_type_pass,5,2,6,2120,04:16,BUF 44,44,BUF,66,2020-01-05T01:09:51.000Z,false,false,false,false,false,19,19,right,AUDITED,19,19,true,,,false,,
2019,POST,18,2020010401,597,2100,TEN,58157,597.0,"(5:44) (Shotgun) R.Tannehill pass short middle to A.Firkser for 12 yards, TOUCHDOWN.",2,play_type_pass,1,3,10,2100,05:44,NE 12,12,NE,22,2020-01-05T01:45:51.000Z,false,false,true,false,false,3,6,left,APPROVED,3,0,true,true,true,false,,
2019,POST,18,2020010401,698,3200,NE,58157,698.0,(4:16) E.Roberts reported in as eligible.  S.Michel left guard ran ob at TEN 40 for 25 yards (K.Byard).,2,play_type_rush,1,1,10,3200,04:16,NE 35,35,NE,45,2020-01-05T01:51:35.000Z,false,false,false,false,false,3,7,right,APPROVED,3,7,true,true,true,false,,
2019,POST,18,2020010401,1604,2100,TEN,58157,1604.0,(2:16) D.Henry right tackle ran ob at NE 46 for 29 yards (D.Harmon).,2,play_type_rush,2,1,10,2100,02:16,TEN 25,25,TEN,35,2020-01-05T02:34:54.000Z,false,false,false,false,false,13,7,right,APPROVED,13,7,true,true,true,false,,
2019,POST,18,2020010401,3580,2100,TEN,58157,3580.0,(2:53) (Shotgun) R.Tannehill pass short left to A.Firkser to TEN 26 for 11 yards (T.Brooks).,2,play_type_pass,4,3,8,2100,02:53,TEN 15,15,TEN,25,2020-01-05T04:09:13.000Z,false,false,false,false,false,13,14,right,APPROVED,13,14,false,true,true,false,,
2019,POST,18,2020010500,1212,3300,NO,58158,1212.0,(10:09) (Shotgun) N.Easton reported in as eligible.  T.Hill pass deep middle to D.Harris to MIN 4 for 50 yards (X.Rhodes).,2,play_type_pass,2,1,10,3300,10:09,NO 46,46,NO,56,2020-01-05T18:56:32.000Z,false,false,false,false,false,3,3,right,APPROVED,3,3,true,,,false,,
2019,POST,18,2020010500,3227,3300,NO,58158,3227.0,"(10:37) (Shotgun) D.Brees pass deep left to T.Hill for 20 yards, TOUCHDOWN. Pass 20, YAC 0",2,play_type_pass,4,1,10,3300,10:37,MIN 20,20,MIN,90,2020-01-05T20:34:35.000Z,false,false,true,false,false,16,20,right,APPROVED,10,20,true,true,true,false,,
2019,POST,18,2020010500,4344,3000,MIN,58158,4344.0,"(12:42) K.Cousins pass deep right to A.Thielen to NO 2 for 43 yards (P.Robinson). Pass 40, YAC 3",2,play_type_pass,5,1,10,3000,12:42,NO 45,45,NO,65,2020-01-05T21:19:38.000Z,false,false,false,false,false,20,20,right,APPROVED,20,20,true,true,true,false,,
2019,POST,18,2020010501,1978,4600,SEA,58159,1978.0,(1:36) (Shotgun) R.Wilson pass short right to D.Moore to PHI 5 for 38 yards (M.Jenkins).,2,play_type_pass,2,3,10,4600,01:36,PHI 43,43,PHI,67,2020-01-05T23:01:31.000Z,false,false,false,false,false,3,3,right,AUDITED,3,3,true,,,false,,
2019,POST,18,2020010501,2097,4600,SEA,58159,2097.0,"(1:11) M.Lynch left end for 5 yards, TOUCHDOWN.",2,play_type_rush,2,1,5,4600,01:11,PHI 5,5,PHI,105,2020-01-05T23:05:18.000Z,false,false,true,true,false,3,9,right,APPROVED,3,3,true,true,true,false,,
2019,POST,18,2020010501,2688,4600,SEA,58159,2688.0,"(8:55) R.Wilson pass deep left to DK.Metcalf for 53 yards, TOUCHDOWN.",2,play_type_pass,3,2,11,4600,08:55,SEA 47,47,SEA,63,2020-01-05T23:38:56.000Z,false,false,true,false,false,6,16,left,APPROVED,6,10,true,true,true,false,,
2019,POST,19,2020011100,566,3000,MIN,58160,566.0,"(5:30) (Shotgun) K.Cousins pass deep left to S.Diggs for 41 yards, TOUCHDOWN. Caught at SF 19.  19-yac",2,play_type_pass,1,3,2,3000,05:30,SF 41,41,SF,51,2020-01-11T21:52:46.000Z,false,false,true,false,false,7,6,left,APPROVED,7,0,true,true,true,false,,
2019,POST,19,2020011100,1547,3000,MIN,58160,1547.0,(2:49) J.Garoppolo pass short right intended for D.Samuel INTERCEPTED by E.Kendricks at SF 33. E.Kendricks to SF 29 for 4 yards (D.Samuel).,2,play_type_pass,2,1,10,4500,02:49,SF 19,19,SF,91,2020-01-11T22:38:30.000Z,false,false,false,false,false,14,7,left,APPROVED,14,7,true,true,true,true,,
2019,POST,19,2020011100,2431,4500,SF,58160,2431.0,(3:44) (Shotgun) K.Cousins pass incomplete deep left to K.Rudolph (E.Moseley) [D.Ford].,2,play_type_pass,3,3,4,3000,03:44,MIN 34,34,MIN,76,2020-01-11T23:28:14.000Z,false,false,false,false,false,24,10,left,APPROVED,24,10,false,true,true,false,,
2019,POST,19,2020011100,2539,4500,SF,58160,2539.0,"(1:14) M.Wishnowsky punts 54 yards to MIN 20, Center-K.Nelson. M.Sherels MUFFS catch, touched at MIN 18, RECOVERED by SF-R.Mostert at MIN 10. R.Mostert to MIN 10 for no gain (M.Sherels).",2,play_type_punt,3,4,1,4500,01:14,SF 26,26,SF,36,2020-01-11T23:34:30.000Z,true,false,false,false,false,24,10,right,AUDITED,24,10,false,,,false,,
2019,POST,19,2020011101,385,2100,TEN,58161,385.0,"(8:02) (Shotgun) L.Jackson pass deep middle intended for M.Andrews INTERCEPTED by K.Byard at TEN 19. K.Byard to 50 for 31 yards (L.Jackson). PENALTY on BLT-L.Jackson, Unsportsmanlike Conduct, 15 yards, enforced at 50.",2,play_type_pass,1,2,10,0325,08:02,TEN 36,36,TEN,46,2020-01-12T01:26:23.000Z,false,true,false,false,false,0,0,left,AUDITED,0,0,false,,,true,,
